% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-2.883300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.519039333e+01 +1.519039333e+01 -2.731396067e+02 -2.731396067e+02 -1.2959e+00 -1.1532e+00
29 +8.485061031e+00 +8.485061031e+00 -2.798449390e+02 -2.798449390e+02 +8.3274e-01 -1.9868e+00
58 +4.822869342e+00 +4.822869342e+00 -2.835071307e+02 -2.835071307e+02 -1.7644e+00 +9.9102e-01
971 +3.044278158e+00 +3.044278158e+00 -2.852857218e+02 -2.852857218e+02 -1.0608e+00 +1.8943e+00
1091 +1.635553172e+00 +1.635553172e+00 -2.866944468e+02 -2.866944468e+02 -1.8221e+00 +1.3558e+00
1297 +7.157214730e-01 +7.157214730e-01 -2.876142785e+02 -2.876142785e+02 -1.0228e+00 +1.2255e+00
2592 +5.649641544e-01 +5.649641544e-01 -2.877650358e+02 -2.877650358e+02 -1.0181e+00 +1.1944e+00
8368 +3.751086021e-01 +3.751086021e-01 -2.879548914e+02 -2.879548914e+02 -1.2770e+00 +1.0532e+00
11870 +2.454381923e-01 +2.454381923e-01 -2.880845618e+02 -2.880845618e+02 -1.3667e+00 +1.2886e+00
31597 +1.382172553e-01 +1.382172553e-01 -2.881917827e+02 -2.881917827e+02 -1.1364e+00 +1.2255e+00
40022 +8.676129310e-02 +8.676129310e-02 -2.882432387e+02 -2.882432387e+02 -1.2496e+00 +1.2556e+00
69582 +2.090668938e-02 +2.090668938e-02 -2.883090933e+02 -2.883090933e+02 -1.2496e+00 +1.2450e+00
79136 +1.108690920e-02 +1.108690920e-02 -2.883189131e+02 -2.883189131e+02 -1.2505e+00 +1.2536e+00
138756 +8.740636298e-03 +8.740636298e-03 -2.883212594e+02 -2.883212594e+02 -1.2505e+00 +1.2518e+00
% function evaluation | noise-free fitness - Fopt (-5.381100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.089475562e+01 +3.089475562e+01 -5.072152444e+02 -5.072152444e+02 -7.6952e-01 +3.0075e-01
7 +2.348649879e+01 +2.348649879e+01 -5.146235012e+02 -5.146235012e+02 +1.0972e+00 +6.0557e-01
18 +1.553519340e+01 +1.553519340e+01 -5.225748066e+02 -5.225748066e+02 +1.5540e-01 +1.9026e+00
35 +8.226420889e+00 +8.226420889e+00 -5.298835791e+02 -5.298835791e+02 +2.5896e+00 +1.2379e+00
67 +6.268072121e+00 +6.268072121e+00 -5.318419279e+02 -5.318419279e+02 +3.8203e+00 +2.0442e+00
224 +2.379034699e+00 +2.379034699e+00 -5.357309653e+02 -5.357309653e+02 +2.5366e+00 +2.9033e+00
% function evaluation | noise-free fitness - Fopt (7.478200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.898306910e+01 +2.898306910e+01 +7.768030691e+02 +7.768030691e+02 -2.5129e+00 -3.1851e-01
3 +2.478465056e+01 +2.478465056e+01 +7.726046506e+02 +7.726046506e+02 +1.0388e+00 -8.8441e-01
6 +1.159516711e+01 +1.159516711e+01 +7.594151671e+02 +7.594151671e+02 -2.8281e+00 -8.5845e-01
18 +3.967021930e+00 +3.967021930e+00 +7.517870219e+02 +7.517870219e+02 -1.7193e+00 -1.0158e+00
398 +8.848737861e-01 +8.848737861e-01 +7.487048738e+02 +7.487048738e+02 -1.4386e+00 -1.0158e+00
% function evaluation | noise-free fitness - Fopt (1.667000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
